,num_source_variables,num_target_variables,max_chain_length,sum_chain_length,chain_strength,chain_break_method,solver,machine,best_sample,best_energy,mean_energy,best_sample_pp,best_energy_pp,mean_energy_pp,vertices,g1_name,g2_name,a,b,start,end
527,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",24.040000000000006,24.040000000000006,"{'x[0][0]': 1, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 1, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.0,4,angle,complete,1,0.0005,2021-06-22 11:19:20.427234,2021-06-22 11:19:34.119431
528,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,U,empty,1,0.1,2021-06-22 11:19:34.162962,2021-06-22 11:19:34.479674
529,16.0,55.0,5.0,55.0,1.743520270619903,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': 1}",-0.20000000000000284,23.894000000000002,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.27249999999999974,4,U,empty,1,0.1,2021-06-22 11:19:34.495185,2021-06-22 11:19:39.197518
530,16.0,26.0,2.0,26.0,1.743520270619903,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",3.552713678800501e-15,23.802400000000002,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.24479999999999982,4,U,empty,1,0.1,2021-06-22 11:19:39.227042,2021-06-22 11:19:45.227051
531,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': 1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",24.599999999999994,24.599999999999994,"{'x[0][0]': 0, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 0, 'x[0][3]': 1, 'x[3][2]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.0,4,U,empty,1,0.1,2021-06-22 11:19:45.250567,2021-06-22 11:19:58.753551
532,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,,,,,4,U,empty,1,0.05,2021-06-22 11:19:58.789589,2021-06-22 11:19:59.128090
533,16.0,58.0,5.0,58.0,1.737428675447031,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': 1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': 1}",11.799999999999994,23.7222,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.17414999999999986,4,U,empty,1,0.05,2021-06-22 11:19:59.162116,2021-06-22 11:20:03.977972
534,16.0,30.0,3.0,30.0,1.737428675447031,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': 1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': 1}",-3.552713678800501e-15,23.1249,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.23334999999999986,4,U,empty,1,0.05,2021-06-22 11:20:03.993487,2021-06-22 11:20:09.490954
535,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': 1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",24.0,24.0,"{'x[0][0]': 0, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 1, 'x[0][2]': 1, 'x[3][3]': 0, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.0,4,U,empty,1,0.05,2021-06-22 11:20:09.514972,2021-06-22 11:20:22.050365
536,,,,,,,simulated_annealing,,"{'x[3][1]': 1, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 1, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,,,,,4,U,empty,1,0.01,2021-06-22 11:20:22.086403,2021-06-22 11:20:22.312346
537,16.0,56.0,5.0,56.0,1.7328807431818916,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': 1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.04000000000000625,22.62216,"{'x[3][1]': 1, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 1, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.14220999999999992,4,U,empty,1,0.01,2021-06-22 11:20:22.327973,2021-06-22 11:20:27.153181
538,16.0,30.0,3.0,30.0,1.7328807431818916,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': 1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': 1}",-0.019999999999997797,23.19306,"{'x[3][1]': 1, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 1, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.2186399999999999,4,U,empty,1,0.01,2021-06-22 11:20:27.176197,2021-06-22 11:20:32.720808
539,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': -1}",24.0,24.0,"{'x[0][0]': 0, 'x[3][1]': 1, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 1, 'x[3][3]': 0, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.0,4,U,empty,1,0.01,2021-06-22 11:20:32.749829,2021-06-22 11:20:45.949878
540,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,,,,,4,U,empty,1,0.0005,2021-06-22 11:20:45.998624,2021-06-22 11:20:46.239785
541,16.0,59.0,5.0,59.0,1.732332714693588,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': 1}",-0.01999999999999602,22.87322,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.1095399999999999,4,U,empty,1,0.0005,2021-06-22 11:20:46.258967,2021-06-22 11:20:50.874184
542,16.0,29.0,3.0,29.0,1.732332714693588,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': 1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.019999999999999574,23.00882,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.15971999999999995,4,U,empty,1,0.0005,2021-06-22 11:20:50.891696,2021-06-22 11:20:56.767661
543,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': 1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",24.03000000000001,24.03000000000001,"{'x[0][0]': 1, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 0, 'x[0][3]': 0, 'x[3][2]': 1, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.0,4,U,empty,1,0.0005,2021-06-22 11:20:56.793675,2021-06-22 11:22:46.801142
544,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,,,,,4,U,segment,1,0.1,2021-06-22 11:22:46.879856,2021-06-22 11:22:47.211374
545,16.0,59.0,5.0,59.0,1.7472343195747961,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': 1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",-1.0,23.514999999999997,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.24569999999999975,4,U,segment,1,0.1,2021-06-22 11:22:47.230888,2021-06-22 11:22:51.983462
546,16.0,29.0,3.0,29.0,1.7472343195747961,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",-0.19999999999999574,23.224600000000002,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.26679999999999987,4,U,segment,1,0.1,2021-06-22 11:22:52.001475,2021-06-22 11:22:57.560417
547,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",24.600000000000005,24.600000000000005,"{'x[0][0]': 0, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 1, 'x[0][2]': 0, 'x[3][3]': 0, 'x[0][3]': 1, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,U,segment,1,0.1,2021-06-22 11:22:57.580430,2021-06-22 11:23:10.833425
548,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,U,segment,1,0.05,2021-06-22 11:23:10.867443,2021-06-22 11:23:11.160151
549,16.0,67.0,6.0,67.0,1.7392595168274918,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': 1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",11.499999999999996,23.9541,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.24534999999999996,4,U,segment,1,0.05,2021-06-22 11:23:11.178151,2021-06-22 11:23:15.874839
550,16.0,29.0,3.0,29.0,1.7392595168274918,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': 1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': 1}",-0.3000000000000007,24.0013,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.17889999999999995,4,U,segment,1,0.05,2021-06-22 11:23:15.891351,2021-06-22 11:23:21.547727
551,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': 1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",23.9,23.9,"{'x[0][0]': 0, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 1, 'x[0][2]': 1, 'x[3][3]': 0, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.0,4,U,segment,1,0.05,2021-06-22 11:23:21.572252,2021-06-22 11:23:34.931746
552,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,,,,,4,U,segment,1,0.01,2021-06-22 11:23:34.974781,2021-06-22 11:23:35.228359
553,16.0,59.0,5.0,59.0,1.7332426196799453,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.08000000000000185,23.10302,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.20738999999999994,4,U,segment,1,0.01,2021-06-22 11:23:35.246873,2021-06-22 11:23:40.079876
554,16.0,29.0,3.0,29.0,1.7332426196799453,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': 1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.03999999999999915,22.99988,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.17618999999999987,4,U,segment,1,0.01,2021-06-22 11:23:40.096387,2021-06-22 11:23:45.589080
555,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': -1}",23.979999999999997,23.979999999999997,"{'x[0][0]': 0, 'x[3][1]': 1, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 1, 'x[3][3]': 0, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.0,4,U,segment,1,0.01,2021-06-22 11:23:45.615599,2021-06-22 11:23:57.584905
556,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,,,,,4,U,segment,1,0.0005,2021-06-22 11:23:57.613925,2021-06-22 11:23:57.854115
557,16.0,62.0,5.0,62.0,1.7325133815266043,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': 1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.00999999999999801,23.496150000000004,"{'x[3][1]': 0, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.16850499999999996,4,U,segment,1,0.0005,2021-06-22 11:23:57.873137,2021-06-22 11:24:02.514715
